lake Name,DATE,YEAR,COL #,Unknown cyclopoid Total,Unknown cyclopoid Adult,Cyclopoid Unknown-Immature,Cyclops scutifer Total,Cyclops scutifer Adult,Cyclops scutifer Immature,Tropocyclops extensus Total,Tropocyclops extensus Adult,Tropocyclops extensus Immature,Mesocyclops edax Total,Mesocyclops edax,Mesocyclops edax Immature,Orthocyclops modesti Total,Orthocyclops modesti Adults,Orthocyclops modesti Immature,Cyclopoid copepidids,CYCOPEP ,Leptodiaptomus minutus Total,Leptodiaptomus minutus,Leptodiaptomus minutus Immature,Aglaodiaptomus leptopus Total,Aglaodiaptomus leptopus Adult,Aglaodiaptomus leptopus Immature,Skistidiaptomus oregonensis-Adult,Skistidiaptomus oregonensis-Immature,Skistodiaptomus oregonensis Total,Skistodiaptomus oregonensis Adult,Skistodiaptomus oregonensis Immature,Epischura lacustris Total,Epischura lacustris Adult,Epischura lacustris Immature,Daphnia mendotae,Daphnia pulicaria,Daphnia retrocurva,Daphnia dubia,Daphnia catawba,Daphnia ambigua,Daphnia pulex,Daphnia parvula,Bosmina longirostris,Eubosmina ,Diaphanosoma brachyurum,Diaphanosoma bergei,Holopedium gibberum,Polyphemus pediculus,Ceriodaphnia quadrangular,Chydoris species,Leptodora kindti,Alona sp.,Sida crystallina,,
G,7/6/1999,1999,14,0.00,0.00,0.00,0.00,0.00,0.00,13031.16,5594.90,7436.26,21388.10,3682.72,17705.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27691.22,0.00,0.00,354.11,1983.00,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/16/1999,1999,15,0.00,0.00,0.00,0.00,0.00,0.00,13786.59,6751.65,7034.94,14211.52,2880.08,11331.44,0.00,0.00,0.00,0.00,0.00,1888.57,0.00,1888.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,944.29,0.00,0.00,9017.94,0.00,0.00,5760.15,6043.44,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/11/2000,2000,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4863.95,2500.00,2363.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85323.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/14/2000,2000,17,0.00,0.00,0.00,0.00,0.00,0.00,2832.86,944.29,1888.57,31614.73,12086.87,19527.86,0.00,0.00,0.00,0.00,0.00,944.29,0.00,944.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76487.00,0.00,0.00,1197.00,453.26,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/9/2001,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3181.45,1778.23,1403.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.29,0.00,0.00,0.00,6774.19,0.00,0.00,36.29,16911.29,0.00,0.00,0.00,0.00,0.00,0.00,,
G,9/5/2001,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,11765.43,7123.46,4641.98,2141.98,697.53,1444.44,0.00,0.00,0.00,0.00,0.00,222.22,74.07,148.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.19,0.00,0.00,0.00,2345.68,2345.68,0.00,827.16,1055.56,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/28/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,2145.00,1185.00,960.00,1365.00,330.00,1035.00,0.00,0.00,0.00,0.00,0.00,330.00,225.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.00,60.00,0.00,0.00,1905.00,0.00,0.00,405.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,,
G,9/20/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,5653.33,4083.33,1570.00,2876.67,1156.67,1720.00,0.00,0.00,0.00,0.00,0.00,770.00,303.33,466.67,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1240.00,146.67,0.00,0.00,2340.00,0.00,0.00,260.00,286.67,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/8/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,560.00,240.00,320.00,4346.67,1626.67,2720.00,0.00,0.00,0.00,0.00,0.00,1466.67,480.00,986.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4346.67,0.00,346.67,0.00,0.00,0.00,2613.33,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/5/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,375.09,200.05,175.04,2275.57,1550.39,725.18,0.00,0.00,0.00,0.00,0.00,2050.51,775.19,1275.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5751.40,300.08,0.00,0.00,200.05,25.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/12/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1452.08,425.00,1027.08,0.00,0.00,0.00,0.00,0.00,11138.54,8057.29,3081.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.71,0.00,0.00,0.00,1947.92,0.00,0.00,0.00,5100.00,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/2/2004,2004,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,904.76,214.29,690.48,0.00,0.00,0.00,0.00,0.00,7380.95,5500.00,1880.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1357.14,4500.00,0.00,380.95,0.00,0.00,0.00,119.05,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/11/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3028.13,1168.75,1859.38,0.00,0.00,0.00,0.00,0.00,35062.50,8818.75,26243.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3984.38,0.00,0.00,0.00,6428.13,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/8/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,678.62,181.00,497.62,10404.76,1040.48,9364.29,0.00,0.00,0.00,0.00,0.00,14702.38,9907.14,4795.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.24,0.00,0.00,0.00,3754.76,0.00,0.00,316.67,135.71,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/11/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,1096.88,393.75,703.13,3843.75,871.88,2971.88,0.00,0.00,0.00,0.00,0.00,3796.88,759.38,3037.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,909.38,0.00,0.00,0.00,10696.88,0.00,0.00,0.00,20765.63,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/8/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,537.50,462.50,3425.00,500.00,2925.00,0.00,0.00,0.00,0.00,0.00,1200.00,475.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,650.00,0.00,0.00,2125.00,50.00,0.00,0.00,1162.50,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/13/2007,2007,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3211.90,2725.60,0.00,938.69,1685.12,0.00,0.00,0.00,0.00,0.00,0.00,463.69,452.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.02,0.00,0.00,25129.76,0.00,0.00,0.00,33.93,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/2/2007,2007,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5900.00,8042.86,0.00,885.71,1700.00,0.00,0.00,0.00,0.00,0.00,0.00,442.86,685.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,2014.29,0.00,0.00,357.14,0.00,0.00,0.00,7871.43,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/7/2008,2008,33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10777.78,18611.11,0.00,2055.56,1777.78,0.00,0.00,0.00,0.00,0.00,0.00,1166.67,666.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4055.56,0.00,0.00,0.00,2222.22,0.00,0.00,166.67,166.67,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/20/2010,2010,36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.19,282.92,0.00,679.01,650.72,0.00,0.00,0.00,0.00,0.00,0.00,2093.62,947.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.34,0.00,0.00,0.00,2348.25,0.00,0.00,0.00,1725.82,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/17/2010,2010,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4574.68,5044.51,0.00,395.65,3610.29,0.00,0.00,0.00,0.00,0.00,0.00,1483.68,272.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.64,0.00,0.00,0.00,2744.81,0.00,0.00,321.46,1409.50,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/12/2011,2011,38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.45,484.34,0.00,448.47,843.12,0.00,0.00,0.00,0.00,0.00,0.00,1291.59,1058.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,574.04,0.00,0.00,0.00,1291.59,0.00,0.00,0.00,8700.26,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/8/2011,2011,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,720.16,5298.35,0.00,2829.22,8641.98,0.00,0.00,0.00,0.00,0.00,0.00,2623.46,2983.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4115.23,0.00,0.00,0.00,9825.10,823.05,0.00,102.88,6224.28,0.00,0.00,0.00,0.00,0.00,0.00,,
G,7/9/2012,2012,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.60,268.09,0.00,845.52,1092.99,0.00,0.00,0.00,0.00,0.00,0.00,1175.48,4475.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2680.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.24,0.00,0.00,0.00,0.00,0.00,0.00,,
G,8/6/2012,2012,41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.95,299.96,0.00,569.93,464.94,0.00,0.00,0.00,0.00,0.00,0.00,1814.77,4544.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13378.33,0.00,0.00,0.00,4874.39,0.00,0.00,0.00,1934.76,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,6/20/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2847.00,1256.00,1591.00,0.00,0.00,0.00,0.00,0.00,32245.00,27555.00,4690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1340.00,0.00,0.00,0.00,1675.00,0.00,0.00,0.00,670.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/25/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,1425.69,1137.81,287.89,3133.03,2491.84,641.19,0.00,0.00,0.00,0.00,0.00,33710.00,31619.00,2091.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3402.59,0.00,0.00,0.00,1848.99,0.00,225.39,0.00,2446.01,88.32,0.00,0.00,0.00,0.00,0.00,,
Grass,8/23/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.70,944.44,752.25,0.00,0.00,0.00,0.00,0.00,5229.73,2716.22,2513.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4977.48,0.00,0.00,0.00,76.58,0.00,0.00,0.00,22.52,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,6/13/1995,1995,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1927.73,369.14,1558.59,0.00,0.00,0.00,0.00,0.00,46060.55,26455.08,19605.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2378.91,0.00,0.00,0.00,1394.53,0.00,0.00,0.00,4962.89,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/15/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,375.00,2625.00,0.00,0.00,0.00,0.00,0.00,32251.00,18188.00,14063.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6188.00,0.00,0.00,0.00,0.00,10313.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,9/7/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,4608.87,2649.19,1959.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16294.35,10524.19,5770.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5806.45,0.00,0.00,0.00,0.00,1560.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,6/18/1996,1996,7,0.00,0.00,0.00,0.00,0.00,0.00,1350.00,1200.00,150.00,1950.00,1200.00,750.00,0.00,0.00,0.00,0.00,0.00,44400.00,39600.00,4800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,12600.00,0.00,0.00,1050.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/19/1996,1996,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5362.90,5107.53,255.38,0.00,0.00,0.00,0.00,0.00,30071.00,30071.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3639.11,0.00,0.00,0.00,0.00,10215.05,0.00,0.00,1276.88,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/14/1996,1996,9,0.00,0.00,0.00,0.00,0.00,0.00,1970.56,1910.69,59.88,1105.04,751.21,353.83,0.00,0.00,0.00,0.00,0.00,19204.64,18404.64,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6123.99,0.00,0.00,0.00,0.00,7838.71,0.00,0.00,1872.58,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/8/1997,1997,10,0.00,0.00,0.00,0.00,0.00,0.00,3525.93,3494.44,31.48,4375.93,3462.96,912.96,0.00,0.00,0.00,0.00,0.00,24397.85,10451.85,13946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1731.48,0.00,0.00,0.00,2770.00,346.00,1385.19,0.00,6768.52,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/12/1997,1997,11,0.00,0.00,0.00,0.00,0.00,0.00,1753.61,1451.61,302.00,2491.94,2395.16,96.77,0.00,0.00,0.00,0.00,0.00,21665.32,9036.29,12629.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2189.52,0.00,0.00,0.00,4959.68,569.00,1088.71,0.00,3592.74,36.00,0.00,0.00,0.00,60.48,0.00,,
Grass,7/9/1998,1998,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092.50,475.00,617.50,0.00,0.00,0.00,0.00,0.00,14820.00,8502.50,6317.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5985.00,0.00,0.00,0.00,0.00,9120.00,997.50,0.00,3230.00,332.50,0.00,0.00,0.00,0.00,0.00,,
Grass,8/12/1998,1998,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5813.00,2700.00,3113.00,0.00,0.00,0.00,0.00,0.00,13537.50,8962.50,4575.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2587.50,0.00,0.00,0.00,0.00,4612.50,825.00,0.00,2062.50,75.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/8/1999,1999,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7847.03,1406.99,6440.04,0.00,0.00,0.00,0.00,0.00,25665.72,25665.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,934.84,0.00,0.00,0.00,0.00,7648.73,8120.87,0.00,661.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/18/1999,1999,15,0.00,0.00,0.00,0.00,0.00,0.00,20290.00,4490.00,15800.00,13190.00,1410.00,11780.00,0.00,0.00,0.00,0.00,0.00,19510.00,19510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6400.00,1160.00,0.00,0.00,0.00,5900.00,5320.00,0.00,2330.00,750.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/20/2000,2000,16,0.00,0.00,0.00,0.00,0.00,0.00,1615.65,850.34,765.31,6547.62,4081.63,2465.99,0.00,0.00,0.00,0.00,0.00,16071.43,16071.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1615.65,0.00,0.00,0.00,0.00,58759.00,2380.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/16/2000,2000,17,0.00,0.00,0.00,0.00,0.00,0.00,7771.94,3840.96,3930.98,2340.59,795.20,1545.39,0.00,0.00,0.00,0.00,0.00,12843.21,12003.00,840.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1635.41,420.11,0.00,0.00,0.00,51522.88,420.11,0.00,0.00,0.00,0.00,375.09,0.00,0.00,0.00,,
Grass,7/11/2001,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,550.00,450.00,100.00,1583.33,950.00,633.33,0.00,0.00,0.00,0.00,0.00,18491.67,17675.00,816.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,2241.67,20450.00,1008.33,0.00,7183.33,58.33,0.00,0.00,0.00,0.00,0.00,,
Grass,9/7/2001,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,7268.75,4650.00,2618.75,5431.25,2068.75,3362.50,0.00,0.00,0.00,0.00,0.00,8969.00,7700.00,1269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.25,0.00,0.00,0.00,1725.00,7025.00,81.25,0.00,162.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,9/13/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,3487.50,1575.00,1912.50,4725.00,937.50,3787.50,0.00,0.00,0.00,0.00,0.00,6787.50,6375.00,412.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1087.50,0.00,0.00,0.00,1200.00,675.00,300.00,0.00,712.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,9/18/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,3262.50,2737.50,14775.00,2400.00,12375.00,0.00,0.00,0.00,0.00,0.00,7350.00,6262.50,1087.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,825.00,0.00,0.00,0.00,1650.00,2212.50,0.00,0.00,862.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/9/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2184.22,888.09,1296.13,0.00,0.00,0.00,0.00,0.00,29138.91,20810.08,8328.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.06,0.00,0.00,0.00,2184.22,0.00,408.04,0.00,144.01,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/6/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,2625.66,1125.28,1500.38,2297.45,797.07,1500.38,0.00,0.00,0.00,0.00,0.00,29819.95,29163.54,656.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703.30,0.00,0.00,0.00,17910.73,0.00,2625.66,0.00,46.89,0.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/13/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4560.00,2090.00,2470.00,0.00,0.00,0.00,0.00,0.00,41230.00,34675.00,6555.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9310.00,0.00,0.00,0.00,16910.00,0.00,665.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/3/2004,2004,25,0.00,0.00,0.00,0.00,0.00,0.00,1450.00,450.00,1000.00,2400.00,1100.00,1300.00,0.00,0.00,0.00,0.00,0.00,19600.00,19150.00,450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9050.00,0.00,0.00,0.00,550.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.00,0.00,,
Grass,7/12/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,2565.00,877.50,1687.50,4860.00,945.00,3915.00,0.00,0.00,0.00,0.00,0.00,25785.00,6007.50,19777.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7830.00,0.00,0.00,0.00,675.00,270.00,135.00,0.00,135.00,202.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/9/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,1425.00,475.00,950.00,3562.50,158.33,3404.17,0.00,0.00,0.00,0.00,0.00,17733.33,15437.50,2295.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19475.00,0.00,0.00,0.00,950.00,1979.17,475.00,0.00,1504.17,0.00,0.00,0.00,0.00,79.17,0.00,,
Grass,7/13/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,765.00,45.00,720.00,3825.00,1530.00,2295.00,0.00,0.00,0.00,0.00,0.00,23895.00,8550.00,15345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3150.00,0.00,0.00,0.00,12150.00,0.00,135.00,0.00,180.00,135.00,0.00,0.00,0.00,0.00,0.00,,
Grass,8/9/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,1900.00,900.00,1000.00,1700.00,700.00,1000.00,0.00,0.00,0.00,0.00,0.00,22850.00,12950.00,9900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9300.00,0.00,0.00,0.00,2300.00,0.00,150.00,0.00,450.00,200.00,0.00,0.00,0.00,0.00,0.00,,
Helldiver,8/22/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,3175.00,2025.00,1150.00,3350.00,350.00,3000.00,0.00,0.00,0.00,0.00,0.00,975.00,375.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,7025.00,0.00,0.00,850.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Helldiver,9/18/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,8294.28,7403.94,890.35,1093.41,296.78,796.63,0.00,0.00,0.00,0.00,0.00,624.80,484.22,140.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.86,0.00,0.00,0.00,3905.03,0.00,0.00,0.00,281.16,0.00,0.00,0.00,0.00,0.00,0.00,,
Helldiver,7/10/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,23180.00,14590.00,8590.00,5200.00,110.00,5090.00,0.00,0.00,0.00,0.00,0.00,48050.00,28890.00,19160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83840.00,0.00,0.00,0.00,610.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Helldiver,8/7/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,15866.63,11733.30,4133.33,4866.67,1266.67,3600.00,0.00,0.00,0.00,0.00,0.00,16733.33,14133.33,2600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37400.00,0.00,0.00,0.00,6466.70,0.00,1200.00,0.00,0.00,0.00,0.00,,
Helldiver,7/21/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,1620.00,720.00,900.00,6930.00,2880.00,4050.00,0.00,0.00,0.00,0.00,0.00,2070.00,1260.00,810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,990.00,0.00,0.00,3465.00,0.00,0.00,0.00,26955.00,0.00,0.00,0.00,0.00,0.00,0.00,,
